ELEMENT_GLOBAL_ID	SIMGLOBAL_ID	SIMNOTE
833197	833195	
833201	933357	
833201	933350	
833201	833241	
887156	887161	
877402	833244	
877402	858170	
887296	887295	
877399	877397	occurs north of Point Conception, where winter weather is more harsh.
899215	943229	
685835	942456	
833195	833197	
837122	837011	
837122	902938	
833282	833271	
857050	849336	
858054	889709	
857602	833194	
858170	877402	
931844	931842	
933350	833201	
689360	685863	
948485	835861	
948485	885451	
948485	860767	
948485	839507	
948696	836789	
948696	835861	
948696	836772	
948696	948589	
948696	948606	
836789	948696	
836789	948716	
948606	948589	
948606	839507	
948606	948696	
948606	948716	
838755	838850	
686748	686747	
685863	689360	
731892	684015	
835853	948499	
948716	836772	
948716	836789	
948716	835861	
948716	948589	
948716	948606	
689631	688446	
687957	683272	
686127	686569	occurs on Long Island, New York, but lacks <i>Quercus marilandica</i> and <i>Corema conradii</i>.
683102	688444	
687615	684542	
686221	801762	occurs on small ephemeral streams and is variable in composition, often including many species from the adjacent uplands.
948546	689061	
860348	860360	has stands embedded within the range of D007 in regularly flooded settings (e.g., floodplains, alluvial bars, and swamps); these stands are characterized by the dominance or, at least, importance of flood-tolerant tree species (e.g., <i>Alnus rhombifolia, Platanus racemosa, Populus fremontii, Populus balsamifera ssp. trichocarpa, Fraxinus latifolia, Juglans californica, Salix</i> spp.).
932237	686007	occurs further south and is a dwarf-shrubland dominated by <i>Chrysoma pauciflosculosa</i> with no trees in the overstory.
684185	688578	occurs further north in North Carolina and South Carolina.
685026	685967	lacks <i>Sporobolus junceus</i> as a dominant in the herbaceous layer, and lacks <i>Quercus pumila</i> and <i>Quercus stellata</i> in the subcanopy/shrub layer.
932243	685026	is characterized by the presence of <i>Quercus stellata</i> as a dominant in the scrub oak layer, <i>Quercus pumila</i> in the shrub layer, and <i>Sporobolus junceus</i> in the herbaceous layer.
683143	688575	is drier, contains more <i>Quercus laevis</i>, less <i>Quercus</i> spp. cover, and less cover of broad-leaved evergreens such as <i>Osmanthus americanus</i> and <i>Persea borbonia/palustris</i>. In addition, it has a more developed herbaceous layer comprised of <i>Aristida stricta, Cnidoscolus stimulosus, Carphephorus bellidifolius, Euphorbia ipecacuanhae</i>, and <i>Pityopsis graminifolia</i>.
932236	685300	occurs inland on coarse sands, but is more mesic, which is reflected in species composition (e.g., <i>Pinus serotina, Gaylussacia frondosa</i>).
932250	686414	occurs exclusively in Mississippi and Alabama.
899316	898956	
899316	898986	
932050	838416	
932050	838501	
933831	933845	
933878	933859	
933817	933859	
933817	933845	
898956	899316	
898986	899316	
688533	933859	
683742	933845	
683742	933831	
687165	932247	
685026	932243	
684266	933803	
684266	933817	
684266	933878	
684266	933859	
685271	933779	
685271	933791	
933859	933817	
933859	933878	
932237	687753	
932251	688222	
686552	933897	
686552	933911	
837646	857571	
837646	857338	
837646	857345	
837646	857258	
932911	848769	
932911	857323	
932911	856737	
931836	838416	
931836	838459	
931836	836613	
931836	838501	
931836	877316	
690009	688719	has been applied to forests in West Virginia dominated by <i>Pinus virginiana</i>, usually on xeric cliff tops, but fire ecology and longevity of these two pine species differ enough to recognize separate associations.
690009	684529	covers vegetation in the Upper East Gulf Coastal Plain including Ft. Benning, Georgia.
899252	899253	lacks a broad-leaved deciduous shrub stratum; occurs only east of the Mississippi River.
899252	899251	has a broad-leaved deciduous shrub stratum of <i>Quercus margarettiae</i> and other oaks; occurs only east of the Mississippi River.
899252	899249	has a broad-leaved deciduous shrub stratum of <i>Quercus marilandica</i>; occurs only west of the Mississippi River.
899252	899250	lacks a broad-leaved deciduous shrub stratum; occurs only west of the Mississippi River.
899249	899253	lacks a broad-leaved deciduous shrub stratum; occurs only east of the Mississippi River.
899249	899251	has a broad-leaved deciduous shrub stratum of <i>Quercus margarettiae</i> and other oaks; occurs only east of the Mississippi River.
899249	899252	has a broad-leaved deciduous shrub stratum of <i>Quercus marilandica</i>; occurs only east of the Mississippi River.
899249	899250	lacks a broad-leaved deciduous shrub stratum; occurs only west of the Mississippi River.
899250	899253	lacks a broad-leaved deciduous shrub stratum; occurs only east of the Mississippi River.
899250	899251	has a broad-leaved deciduous shrub stratum of <i>Quercus margarettiae</i> and other oaks; occurs only east of the Mississippi River.
899250	899252	has a broad-leaved deciduous shrub stratum of <i>Quercus marilandica</i>; occurs only east of the Mississippi River.
899250	899249	has a broad-leaved deciduous shrub stratum of <i>Quercus marilandica</i>; occurs only west of the Mississippi River.
899895	899391	
899019	900022	may be codominated by <i>Quercus turbinella</i>, but will have diagnostic species from ~Eastern Madrean Chaparral Group (G280)$$ present.
898997	899259	is another Madrean juniper alliance.
898997	899258	is another Madrean juniper alliance.
899083	899086	overlaps in those stands that contain both <i>Andropogon hallii</i> and <i>Calamovilfa longifolia</i>.
899086	899083	overlaps in those stands that contain both <i>Andropogon hallii</i> and <i>Calamovilfa longifolia</i>.
899896	899391	
899897	899391	
899426	899425	
899426	899375	
933706	899425	is a deeper soil equivalent.
933706	899421	is a Laurentian-Acadian equivalent.
899322	899318	is not codominated by non-sagebrush shrubs.
899318	899322	is codominated by non-sagebrush shrubs.
836994	856717	is related vegetation in the interior regions.
687194	685027	has slightly siltier soils, is located in the Fall-line Sandhills, and lacks <i>Aristida stricta</i>.
685967	685026	is characterized by the presence of <i>Quercus stellata</i> as a dominant in the scrub oak layer, <i>Quercus pumila</i> in the shrub layer, and <i>Sporobolus junceus</i> in the herbaceous layer.
688575	683143	contains more broadleaf evergreen species and has a less developed herbaceous layer.
686413	687535	has a much less developed and species-poor herbaceous layer and is dominated primarily by <i>Quercus laevis</i> in the subcanopy layer.
959346	689531	
959346	686693	
933897	933911	
688719	690009	
684177	686159	is more mesic, often occurring at lower elevations, and primarily distinguished by the absence or low abundance of <i>Eucephalus ledophyllus</i>.
683098	685220	
684177	684975	
946343	899568	
946354	946343	of the Atlantic Coastal Plain.
860755	866456	has similar ruderal alliances but rather than occurring in cool, semi-arid sites, stands occur in cool, temperate regions and include montane, subalpine and alpine areas. Vegetation lacks obligate wetland species and is not dominated by facultative wetland species.
860755	857308	has similar ruderal alliances but occurs on mesic to wet sites and vegetation either includes obligate wetland species or is dominated by facultative wetland species.
860755	874156	may include similar alliances, but is restricted to lowlands west of the Cascade Range.
860755	881398	may include similar alliances, but is restricted warm, semi-arid desert regions.
833283	931839	
833284	931839	
884503	884494	grades into this group in the High Allegheny Plateau.
833271	833282	
889361	848739	
943199	943217	
684308	942435	
688888	686959	
688460	946476	
683249	943698	
860350	860294	
833196	837011	
833209	833210	
849198	856641	
857308	860755	
857308	881398	
894450	894453	
902936	887169	
902936	902938	
931837	931836	
860222	926082	
948499	835861	occurs farther north in the main boreal regions extending southward in the Laurentian-Acadian region of the Great Lakes (212), but only in the more mountain regions of the Northeast (M211). It can share sedge and some shrub species with this group but usually has <i>Thuja occidentalis</i> as a prominent component, which is absent from this group. Distribution in southern Ontario, southern Quebec, and Atlantic Canada needs review.
948499	885451	
948499	836882	can be similar where these two overlap, but vegetation in that group usually has at least some species with Southern Appalachian affinity.
948499	835853	
688444	683102	of finer-textured soils in the nearby Upper East Gulf Coastal Plain.
801783	801767	
833254	933219	occurs further north, where <i>Calocedrus decurrens</i> and <i>Pinus ponderosa</i> drop out.
685180	689504	
952647	687875	is strongly dominated by <i>Morella cerifera</i> with <i>Panicum hemitomon</i> as the only other species often present.
952647	907668	
860386	860346	
860386	860295	
860386	860284	
860302	860326	shares many species with D039, particularly at the southern edge of it distribution.
860302	860346	intersperses with D039 along its northeastern edge.
860302	860313	intersperses with D039 at higher elevations.
860302	860343	intersperses with D039 at higher elevations.
